,schedule_season,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium
0,2000,ATL,36,28,SF,ATL,-6.5,46.5,Georgia Dome
1,2000,BUF,16,13,TEN,BUF,-1.0,40.0,New Era Field
2,2000,CLE,7,27,JAX,JAX,-10.5,38.5,FirstEnergy Stadium
3,2000,DAL,14,41,PHI,DAL,-6.0,39.5,Texas Stadium
4,2000,GB,16,20,NYJ,GB,-2.5,44.0,Lambeau Field
5,2000,KC,14,27,IND,IND,-3.5,44.0,Arrowhead Stadium
6,2000,MIA,23,0,SEA,MIA,-2.0,36.0,Hard Rock Stadium
7,2000,MIN,30,27,CHI,MIN,-4.5,46.5,Mall of America Field
8,2000,NE,16,21,TB,TB,-3.0,36.0,Foxboro Stadium
9,2000,NO,10,14,DET,PICK,0.0,40.5,Mercedes-Benz Superdome
10,2000,NYG,21,16,ARI,NYG,-6.5,40.0,Giants Stadium
11,2000,LVR,9,6,LAC,LVR,-6.5,39.5,Oakland Coliseum
12,2000,PIT,0,16,BAL,BAL,-2.5,37.0,Three Rivers Stadium
13,2000,WAS,20,17,CAR,WAS,-10.5,47.5,FedEx Field
14,2000,LAR,41,36,DEN,LAR,-6.5,48.5,Edward Jones Dome
15,2000,ARI,32,31,DAL,ARI,-3.0,38.5,University of Phoenix Stadium
16,2000,BAL,39,36,JAX,BAL,-3.0,36.5,M&T Bank Stadium
17,2000,BUF,27,18,GB,BUF,-6.0,38.5,New Era Field
18,2000,CIN,7,24,CLE,CIN,-6.0,40.5,Paul Brown Stadium
19,2000,DEN,42,14,ATL,DEN,-4.5,47.0,Sports Authority Field at Mile High
20,2000,DET,15,10,WAS,WAS,-5.5,43.0,Pontiac Silverdome
21,2000,IND,31,38,LVR,IND,-6.5,44.0,RCA Dome
22,2000,MIN,13,7,MIA,MIN,-3.0,42.5,Mall of America Field
23,2000,PHI,18,33,NYG,PHI,-3.0,39.5,Veterans Stadium
24,2000,LAC,27,28,NO,LAC,-5.5,35.5,Qualcomm Stadium
25,2000,SF,22,38,CAR,CAR,-3.0,48.0,Candlestick Park
26,2000,SEA,34,37,LAR,LAR,-7.5,46.0,Husky Stadium
27,2000,TB,41,0,CHI,TB,-7.0,36.5,Raymond James Stadium
28,2000,TEN,17,14,KC,TEN,-8.5,38.5,Nissan Stadium
29,2000,NYJ,20,19,NE,NYJ,-6.5,39.5,Giants Stadium
30,2000,CAR,10,15,ATL,CAR,-6.0,48.5,Bank of America Stadium
31,2000,CHI,7,14,NYG,CHI,-2.0,42.0,Soldier Field
32,2000,CLE,23,20,PIT,PIT,-2.5,35.5,FirstEnergy Stadium
33,2000,DET,10,31,TB,TB,-3.0,34.5,Pontiac Silverdome
34,2000,GB,6,3,PHI,GB,-4.0,42.5,Lambeau Field
35,2000,JAX,13,0,CIN,JAX,-13.0,41.0,TIAA Bank Field
36,2000,KC,42,10,LAC,KC,-4.5,35.5,Arrowhead Stadium
37,2000,MIA,19,6,BAL,BAL,-1.5,34.5,Hard Rock Stadium
38,2000,NE,13,21,MIN,NE,-1.5,42.5,Foxboro Stadium
39,2000,NYJ,27,14,BUF,NYJ,-1.0,38.5,Giants Stadium
40,2000,LVR,24,33,DEN,LVR,-3.0,44.0,Oakland Coliseum
41,2000,SEA,20,10,NO,SEA,-6.0,40.0,Husky Stadium
42,2000,LAR,41,24,SF,LAR,-17.0,55.5,Edward Jones Dome
43,2000,WAS,21,27,DAL,WAS,-10.5,44.0,FedEx Field
44,2000,ARI,3,29,GB,ARI,-1.0,42.0,University of Phoenix Stadium
45,2000,ATL,20,41,LAR,LAR,-6.5,55.0,Georgia Dome
46,2000,BAL,37,0,CIN,BAL,-11.5,38.0,M&T Bank Stadium
47,2000,CHI,14,21,DET,CHI,-1.0,37.5,Soldier Field
48,2000,DAL,24,41,SF,DAL,-6.5,47.0,Texas Stadium
49,2000,DEN,22,23,KC,DEN,-7.0,43.0,Sports Authority Field at Mile High
50,2000,MIA,10,3,NE,MIA,-4.5,34.5,Hard Rock Stadium
51,2000,NO,7,21,PHI,NO,-1.5,38.0,Mercedes-Benz Superdome
52,2000,NYG,6,16,WAS,NYG,-1.0,42.0,Giants Stadium
53,2000,LVR,36,10,CLE,LVR,-10.5,40.5,Oakland Coliseum
54,2000,PIT,20,23,TEN,TEN,-7.0,36.0,Three Rivers Stadium
55,2000,LAC,12,20,SEA,SEA,-2.5,36.0,Qualcomm Stadium
56,2000,TB,17,21,NYJ,TB,-7.0,36.0,Raymond James Stadium
57,2000,IND,43,14,JAX,IND,-3.5,45.0,RCA Dome
58,2000,BUF,16,18,IND,BUF,-1.5,44.0,New Era Field
59,2000,CAR,13,16,DAL,CAR,-6.5,47.5,Bank of America Stadium
60,2000,CIN,16,31,MIA,MIA,-7.0,33.0,Paul Brown Stadium
61,2000,CLE,0,12,BAL,BAL,-8.5,37.0,FirstEnergy Stadium
62,2000,DEN,19,28,NE,DEN,-8.5,41.0,Sports Authority Field at Mile High
63,2000,DET,24,31,MIN,DET,-1.0,42.5,Pontiac Silverdome
64,2000,GB,24,27,CHI,GB,-5.5,41.0,Lambeau Field
65,2000,JAX,13,24,PIT,JAX,-11.0,38.5,TIAA Bank Field
66,2000,PHI,38,10,ATL,PHI,-3.0,41.5,Veterans Stadium
67,2000,SF,27,20,ARI,SF,-3.5,47.5,Candlestick Park
68,2000,LAR,57,31,LAC,LAR,-17.0,53.5,Edward Jones Dome
69,2000,TEN,28,14,NYG,TEN,-5.0,38.0,Nissan Stadium
70,2000,WAS,20,17,TB,WAS,-1.5,36.0,FedEx Field
71,2000,KC,24,17,SEA,KC,-4.0,38.5,Arrowhead Stadium
72,2000,ARI,29,21,CLE,ARI,-4.5,40.5,University of Phoenix Stadium
73,2000,ATL,6,13,NYG,ATL,-1.0,42.0,Georgia Dome
74,2000,CAR,26,3,SEA,CAR,-3.5,43.0,Bank of America Stadium
75,2000,CHI,10,31,NO,CHI,-5.5,40.0,Soldier Field
76,2000,CIN,14,23,TEN,TEN,-10.0,38.0,Paul Brown Stadium
77,2000,DET,31,24,GB,DET,-3.0,43.0,Pontiac Silverdome
78,2000,JAX,10,15,BAL,JAX,-2.5,37.5,TIAA Bank Field
79,2000,MIA,22,13,BUF,MIA,-2.0,34.5,Hard Rock Stadium
80,2000,NE,24,16,IND,IND,-3.5,43.5,Foxboro Stadium
81,2000,NYJ,3,20,PIT,NYJ,-8.0,37.5,Giants Stadium
82,2000,PHI,14,17,WAS,WAS,-3.5,37.5,Veterans Stadium
83,2000,LAC,7,21,DEN,DEN,-6.5,43.0,Qualcomm Stadium
84,2000,SF,28,34,LVR,LVR,-4.5,48.5,Candlestick Park
85,2000,MIN,30,23,TB,MIN,-1.0,39.0,Mall of America Field
86,2000,ARI,14,33,PHI,PHI,-2.5,39.0,University of Phoenix Stadium
87,2000,BUF,27,24,LAC,BUF,-10.0,36.5,New Era Field
88,2000,CHI,16,28,MIN,MIN,-6.0,44.0,Soldier Field
89,2000,DEN,44,10,CLE,DEN,-12.5,44.0,Sports Authority Field at Mile High
90,2000,GB,31,28,SF,GB,-4.5,49.5,Lambeau Field
91,2000,KC,17,20,LVR,KC,-3.0,43.5,Arrowhead Stadium
92,2000,NE,17,34,NYJ,NE,-3.0,37.0,Foxboro Stadium
93,2000,NO,24,6,CAR,PICK,0.0,40.5,Mercedes-Benz Superdome
94,2000,NYG,19,14,DAL,NYG,-4.0,40.5,Giants Stadium
95,2000,PIT,15,0,CIN,PIT,-8.5,37.0,Three Rivers Stadium
96,2000,SEA,24,37,IND,IND,-5.5,44.0,Husky Stadium
97,2000,LAR,45,29,ATL,LAR,-18.0,58.5,Edward Jones Dome
98,2000,WAS,10,3,BAL,WAS,-3.5,34.5,FedEx Field
99,2000,TEN,27,13,JAX,TEN,-6.0,38.0,Nissan Stadium
100,2000,TB,14,28,DET,TB,-8.0,37.5,Raymond James Stadium
101,2000,ATL,19,21,NO,NO,-1.5,40.0,Georgia Dome
102,2000,BAL,6,14,TEN,BAL,-1.0,35.0,M&T Bank Stadium
103,2000,CAR,34,16,SF,CAR,-3.0,50.0,Bank of America Stadium
104,2000,CIN,31,21,DEN,DEN,-10.0,43.0,Paul Brown Stadium
105,2000,DAL,48,7,ARI,DAL,-7.0,41.5,Texas Stadium
106,2000,IND,30,23,NE,IND,-8.5,47.0,RCA Dome
107,2000,JAX,16,35,WAS,WAS,-4.0,36.0,TIAA Bank Field
108,2000,KC,54,34,LAR,LAR,-7.0,56.0,Arrowhead Stadium
109,2000,MIN,31,27,BUF,MIN,-6.5,44.5,Mall of America Field
110,2000,LVR,31,3,SEA,LVR,-7.5,44.0,Oakland Coliseum
111,2000,PHI,13,9,CHI,PHI,-6.5,41.0,Veterans Stadium
112,2000,PIT,22,0,CLE,PIT,-9.0,37.5,Three Rivers Stadium
113,2000,NYJ,40,37,MIA,NYJ,-3.0,35.0,Giants Stadium
114,2000,ARI,10,21,NO,NO,-6.0,41.0,University of Phoenix Stadium
115,2000,ATL,13,12,CAR,CAR,-3.0,45.5,Georgia Dome
116,2000,BAL,6,9,PIT,BAL,-4.5,33.0,M&T Bank Stadium
117,2000,BUF,23,20,NYJ,BUF,-3.5,41.0,New Era Field
118,2000,CLE,3,12,CIN,CIN,-3.0,35.5,FirstEnergy Stadium
119,2000,DAL,17,23,JAX,DAL,-4.0,44.5,Texas Stadium
120,2000,IND,30,18,DET,IND,-7.0,47.0,RCA Dome
121,2000,MIA,28,20,GB,MIA,-4.5,38.5,Hard Rock Stadium
122,2000,NYG,24,7,PHI,NYG,-3.5,37.0,Giants Stadium
123,2000,LAC,13,15,LVR,LVR,-6.5,42.5,Qualcomm Stadium
124,2000,SF,24,34,LAR,LAR,-7.0,63.0,Candlestick Park
125,2000,SEA,19,24,KC,KC,-4.0,43.0,Husky Stadium
126,2000,TB,41,13,MIN,TB,-3.0,41.0,Raymond James Stadium
127,2000,WAS,21,27,TEN,WAS,-4.0,37.5,FedEx Field
128,2000,ARI,16,15,WAS,WAS,-10.0,40.0,University of Phoenix Stadium
129,2000,ATL,14,27,TB,TB,-7.0,40.0,Georgia Dome
130,2000,CHI,27,24,IND,IND,-7.0,45.0,Soldier Field
131,2000,CIN,7,27,BAL,BAL,-6.0,32.5,Paul Brown Stadium
132,2000,CLE,3,24,NYG,NYG,-10.0,33.5,FirstEnergy Stadium
133,2000,DET,8,23,MIA,DET,-2.5,39.0,Pontiac Silverdome
134,2000,NE,13,16,BUF,NE,-2.0,39.0,Foxboro Stadium
135,2000,NO,31,15,SF,NO,-5.5,48.0,Mercedes-Benz Superdome
136,2000,NYJ,23,30,DEN,NYJ,-3.0,45.5,Giants Stadium
137,2000,LVR,49,31,KC,LVR,-3.5,44.0,Oakland Coliseum
138,2000,PHI,16,13,DAL,PHI,-3.0,40.0,Veterans Stadium
139,2000,SEA,17,15,LAC,SEA,-4.5,39.5,Husky Stadium
140,2000,LAR,24,27,CAR,LAR,-13.5,59.5,Edward Jones Dome
141,2000,TEN,9,7,PIT,TEN,-8.0,36.5,Nissan Stadium
142,2000,GB,26,20,MIN,MIN,-3.5,47.5,Lambeau Field
143,2000,BUF,20,3,CHI,BUF,-7.0,39.5,New Era Field
144,2000,CAR,10,20,NO,NO,-2.0,37.5,Bank of America Stadium
145,2000,CLE,19,11,NE,NE,-7.0,32.0,FirstEnergy Stadium
146,2000,DAL,23,6,CIN,DAL,-8.5,39.0,Texas Stadium
147,2000,DET,13,10,ATL,DET,-8.5,40.0,Pontiac Silverdome
148,2000,IND,23,15,NYJ,IND,-6.0,52.5,RCA Dome
149,2000,JAX,21,28,SEA,JAX,-7.5,40.5,TIAA Bank Field
150,2000,MIN,31,14,ARI,MIN,-12.5,46.0,Mall of America Field
151,2000,NYG,24,38,LAR,LAR,-2.0,48.5,Giants Stadium
152,2000,PIT,23,26,PHI,PIT,-3.5,33.0,Three Rivers Stadium
153,2000,LAC,7,17,MIA,MIA,-5.0,33.5,Qualcomm Stadium
154,2000,SF,21,7,KC,KC,-3.5,52.0,Candlestick Park
155,2000,TB,20,15,GB,TB,-9.0,42.0,Raymond James Stadium
156,2000,TEN,23,24,BAL,TEN,-4.0,33.0,Nissan Stadium
157,2000,DEN,27,24,LVR,DEN,-3.0,50.0,Sports Authority Field at Mile High
158,2000,BAL,27,0,DAL,BAL,-7.0,36.0,M&T Bank Stadium
159,2000,CHI,13,10,TB,TB,-8.0,36.0,Soldier Field
160,2000,DEN,38,37,LAC,DEN,-9.5,42.5,Sports Authority Field at Mile High
161,2000,GB,26,24,IND,IND,-6.0,46.0,Lambeau Field
162,2000,KC,17,21,BUF,KC,-3.0,42.0,Arrowhead Stadium
163,2000,MIA,3,20,NYJ,MIA,-3.5,38.5,Hard Rock Stadium
164,2000,MIN,31,17,CAR,MIN,-9.5,46.5,Mall of America Field
165,2000,NE,16,13,CIN,NE,-7.0,36.0,Foxboro Stadium
166,2000,NO,22,31,LVR,LVR,-3.0,43.0,Mercedes-Benz Superdome
167,2000,NYG,21,31,DET,NYG,-5.0,36.5,Giants Stadium
168,2000,PHI,34,9,ARI,PHI,-7.0,38.0,Veterans Stadium
169,2000,PIT,24,34,JAX,PIT,-3.0,37.0,Three Rivers Stadium
170,2000,SF,16,6,ATL,SF,-5.5,47.5,Candlestick Park
171,2000,TEN,24,10,CLE,TEN,-16.0,35.5,Nissan Stadium
172,2000,LAR,20,33,WAS,LAR,-5.5,56.0,Edward Jones Dome
173,2000,DAL,15,27,MIN,MIN,-7.0,48.0,Texas Stadium
174,2000,DET,34,9,NE,DET,-6.5,38.0,Pontiac Silverdome
175,2000,ARI,7,31,NYG,NYG,-6.0,39.0,University of Phoenix Stadium
176,2000,BAL,44,7,CLE,BAL,-15.0,34.0,M&T Bank Stadium
177,2000,CIN,28,48,PIT,PIT,-4.0,34.0,Paul Brown Stadium
178,2000,IND,14,17,MIA,IND,-5.5,44.5,RCA Dome
179,2000,JAX,16,13,TEN,TEN,-3.0,41.5,TIAA Bank Field
180,2000,NYJ,17,10,CHI,NYJ,-7.0,39.5,Giants Stadium
181,2000,LVR,41,14,ATL,LVR,-11.0,44.0,Oakland Coliseum
182,2000,LAC,17,16,KC,KC,-3.0,41.0,Qualcomm Stadium
183,2000,SEA,31,38,DEN,DEN,-3.0,45.5,Husky Stadium
184,2000,LAR,24,31,NO,LAR,-13.5,53.5,Edward Jones Dome
185,2000,TB,31,17,BUF,TB,-4.0,37.0,Raymond James Stadium
186,2000,WAS,20,23,PHI,WAS,-7.0,37.0,FedEx Field
187,2000,CAR,31,14,GB,PICK,0.0,44.0,Bank of America Stadium
188,2000,MIN,24,17,DET,MIN,-9.0,48.5,Mall of America Field
189,2000,ATL,10,30,SEA,PICK,0.0,42.0,Georgia Dome
190,2000,BUF,6,33,MIA,BUF,-3.5,36.0,New Era Field
191,2000,CAR,16,3,LAR,LAR,-8.0,58.0,Bank of America Stadium
192,2000,CHI,6,28,GB,GB,-2.5,39.0,Soldier Field
193,2000,CIN,24,13,ARI,CIN,-4.0,38.5,Paul Brown Stadium
194,2000,JAX,48,0,CLE,JAX,-14.5,39.0,TIAA Bank Field
195,2000,NO,23,38,DEN,PICK,0.0,45.0,Mercedes-Benz Superdome
196,2000,NYJ,27,17,IND,NYJ,-2.5,44.0,Giants Stadium
197,2000,PHI,13,15,TEN,TEN,-3.0,36.5,Veterans Stadium
198,2000,PIT,21,20,LVR,LVR,-3.0,42.0,Three Rivers Stadium
199,2000,LAC,17,45,SF,SF,-2.5,44.0,Qualcomm Stadium
200,2000,TB,27,7,DAL,TB,-10.0,37.0,Raymond James Stadium
201,2000,WAS,7,9,NYG,WAS,-6.0,38.0,FedEx Field
202,2000,NE,30,24,KC,NE,-1.0,41.0,Foxboro Stadium
203,2000,BAL,24,3,LAC,BAL,-13.5,36.5,M&T Bank Stadium
204,2000,CHI,24,17,NE,CHI,-2.0,36.5,Soldier Field
205,2000,CLE,24,35,PHI,PHI,-14.0,35.5,FirstEnergy Stadium
206,2000,DAL,32,13,WAS,WAS,-6.0,39.0,Texas Stadium
207,2000,DEN,31,24,SEA,DEN,-10.0,48.0,Sports Authority Field at Mile High
208,2000,GB,26,13,DET,GB,-3.5,41.0,Lambeau Field
209,2000,JAX,44,10,ARI,JAX,-15.0,42.0,TIAA Bank Field
210,2000,KC,15,14,CAR,KC,-2.5,42.0,Arrowhead Stadium
211,2000,MIA,13,16,TB,MIA,-2.5,34.5,Hard Rock Stadium
212,2000,NYG,30,10,PIT,NYG,-3.5,35.5,Giants Stadium
213,2000,LVR,31,7,NYJ,LVR,-3.5,47.0,Oakland Coliseum
214,2000,SF,27,31,NO,SF,-3.0,47.5,Candlestick Park
215,2000,LAR,40,29,MIN,LAR,-3.5,56.5,Edward Jones Dome
216,2000,TEN,35,3,CIN,TEN,-13.0,36.0,Nissan Stadium
217,2000,IND,44,20,BUF,IND,-6.0,45.0,RCA Dome
218,2000,PIT,24,3,WAS,WAS,-1.0,37.5,Three Rivers Stadium
219,2000,SEA,27,24,LVR,LVR,-6.0,47.5,Husky Stadium
220,2000,ARI,7,13,BAL,BAL,-15.0,37.5,University of Phoenix Stadium
221,2000,BUF,10,13,NE,BUF,-4.5,39.0,New Era Field
222,2000,CAR,30,22,LAC,CAR,-8.5,38.5,Bank of America Stadium
223,2000,CIN,17,14,JAX,JAX,-10.5,42.5,Paul Brown Stadium
224,2000,CLE,0,24,TEN,TEN,-16.0,37.0,FirstEnergy Stadium
225,2000,DAL,13,17,NYG,NYG,-6.5,36.0,Texas Stadium
226,2000,KC,20,7,DEN,DEN,-3.0,47.0,Arrowhead Stadium
227,2000,MIA,13,20,IND,MIA,-3.0,42.0,Hard Rock Stadium
228,2000,MIN,28,33,GB,MIN,-7.5,49.0,Mall of America Field
229,2000,NO,23,7,ATL,NO,-10.0,41.0,Mercedes-Benz Superdome
230,2000,NYJ,7,10,DET,NYJ,-6.5,39.5,Giants Stadium
231,2000,SF,17,0,CHI,SF,-6.0,45.5,Candlestick Park
232,2000,TB,38,35,LAR,LAR,-1.0,49.0,Raymond James Stadium
233,2000,DEN,38,9,SF,DEN,-7.0,48.5,Sports Authority Field at Mile High
234,2000,NYG,28,25,JAX,NYG,-4.0,37.5,Giants Stadium
235,2000,SEA,23,42,BUF,SEA,-3.0,42.5,Husky Stadium
236,2000,ATL,29,13,KC,KC,-4.5,40.5,Georgia Dome
237,2000,BAL,34,20,NYJ,BAL,-6.0,35.5,M&T Bank Stadium
238,2000,DET,20,23,CHI,DET,-10.0,37.0,Pontiac Silverdome
239,2000,GB,17,14,TB,GB,-2.5,38.0,Lambeau Field
240,2000,IND,31,10,MIN,IND,-3.0,53.5,RCA Dome
241,2000,NE,24,27,MIA,MIA,-4.0,35.0,Foxboro Stadium
242,2000,NO,21,26,LAR,LAR,-3.5,56.0,Mercedes-Benz Superdome
243,2000,LVR,52,9,CAR,LVR,-9.0,45.5,Oakland Coliseum
244,2000,PHI,16,7,CIN,PHI,-10.5,35.0,Veterans Stadium
245,2000,LAC,21,34,PIT,PIT,-3.0,37.5,Qualcomm Stadium
246,2000,WAS,20,3,ARI,WAS,-7.0,38.5,FedEx Field
247,2000,TEN,31,0,DAL,TEN,-13.5,37.5,Nissan Stadium
248,2001,BAL,17,6,CHI,BAL,-10.5,33.5,M&T Bank Stadium
249,2001,BUF,6,24,NO,NO,-1.5,37.5,New Era Field
250,2001,CIN,23,17,NE,PICK,0.0,36.0,Paul Brown Stadium
251,2001,CLE,6,9,SEA,SEA,-4.0,38.5,FirstEnergy Stadium
252,2001,DAL,6,10,TB,TB,-9.0,34.0,Texas Stadium
253,2001,GB,28,6,DET,GB,-5.5,41.5,Lambeau Field
254,2001,JAX,21,3,PIT,JAX,-3.0,37.5,TIAA Bank Field
255,2001,KC,24,27,LVR,LVR,-3.0,43.0,Arrowhead Stadium
256,2001,MIN,13,24,CAR,MIN,-10.0,45.0,Mall of America Field
257,2001,NYJ,24,45,IND,IND,-1.5,44.5,Giants Stadium
258,2001,PHI,17,20,LAR,LAR,-3.0,46.0,Veterans Stadium
259,2001,LAC,30,3,WAS,LAC,-2.5,36.5,Qualcomm Stadium
260,2001,SF,16,13,ATL,SF,-3.5,46.0,Candlestick Park
261,2001,TEN,23,31,MIA,TEN,-6.5,34.0,Nissan Stadium
262,2001,DEN,31,20,NYG,DEN,-7.0,43.5,Sports Authority Field at Mile High
263,2001,ARI,17,38,DEN,DEN,-8.5,45.0,University of Phoenix Stadium
264,2001,ATL,24,16,CAR,ATL,-3.5,41.0,Georgia Dome
265,2001,CHI,17,10,MIN,MIN,-3.0,43.5,Soldier Field
266,2001,CIN,21,10,BAL,BAL,-7.0,33.5,Paul Brown Stadium
267,2001,CLE,24,14,DET,DET,-1.5,33.0,FirstEnergy Stadium
268,2001,DAL,21,32,LAC,LAC,-3.5,34.0,Texas Stadium
269,2001,IND,42,26,BUF,IND,-10.0,44.5,RCA Dome
270,2001,JAX,13,6,TEN,JAX,-2.0,36.0,TIAA Bank Field
271,2001,KC,3,13,NYG,KC,-1.5,39.0,Arrowhead Stadium
272,2001,MIA,18,15,LVR,MIA,-1.5,40.0,Hard Rock Stadium
273,2001,NE,3,10,NYJ,NYJ,-1.5,38.5,Foxboro Stadium
274,2001,SF,26,30,LAR,LAR,-6.0,50.0,Candlestick Park
275,2001,SEA,3,27,PHI,PHI,-2.5,37.0,Husky Stadium
276,2001,GB,37,0,WAS,GB,-8.5,41.0,Lambeau Field
277,2001,ARI,14,34,ATL,ATL,-3.0,42.0,University of Phoenix Stadium
278,2001,BUF,3,20,PIT,PIT,-3.0,36.0,New Era Field
279,2001,CAR,7,28,GB,GB,-3.5,41.0,Bank of America Stadium
280,2001,DEN,13,20,BAL,DEN,-4.5,41.0,Sports Authority Field at Mile High
281,2001,JAX,14,23,CLE,JAX,-8.5,35.5,TIAA Bank Field
282,2001,MIN,20,16,TB,TB,-2.5,39.0,Mall of America Field
283,2001,NE,44,13,IND,IND,-11.5,45.0,Foxboro Stadium
284,2001,NYG,21,13,NO,NYG,-3.0,37.0,Giants Stadium
285,2001,LVR,38,14,SEA,LVR,-10.5,39.0,Oakland Coliseum
286,2001,PHI,40,18,DAL,PHI,-13.5,34.5,Veterans Stadium
287,2001,LAC,28,14,CIN,LAC,-6.5,39.0,Qualcomm Stadium
288,2001,LAR,42,10,MIA,LAR,-6.0,44.0,Edward Jones Dome
289,2001,WAS,13,45,KC,KC,-3.0,35.5,FedEx Field
290,2001,NYJ,17,19,SF,NYJ,-3.0,44.5,Giants Stadium
291,2001,ATL,3,31,CHI,ATL,-3.5,39.5,Georgia Dome
292,2001,BAL,26,7,TEN,BAL,-3.5,33.5,M&T Bank Stadium
293,2001,BUF,36,42,NYJ,NYJ,-4.5,36.0,New Era Field
294,2001,CLE,20,16,LAC,LAC,-3.0,35.0,FirstEnergy Stadium
295,2001,DEN,20,6,KC,DEN,-10.0,48.0,Sports Authority Field at Mile High
296,2001,MIA,30,10,NE,MIA,-9.5,35.0,Hard Rock Stadium
297,2001,NO,28,15,MIN,NO,-3.5,44.0,Mercedes-Benz Superdome
298,2001,NYG,23,9,WAS,NYG,-14.0,36.0,Giants Stadium
299,2001,LVR,28,21,DAL,LVR,-18.0,41.5,Oakland Coliseum
300,2001,PHI,20,21,ARI,PHI,-14.5,41.0,Veterans Stadium
301,2001,PIT,16,7,CIN,PIT,-5.0,35.5,Heinz Field
302,2001,SF,24,14,CAR,SF,-6.5,45.0,Candlestick Park
303,2001,SEA,24,15,JAX,JAX,-3.5,35.0,Husky Stadium
304,2001,TB,14,10,GB,TB,-3.0,36.5,Raymond James Stadium
305,2001,DET,0,35,LAR,LAR,-12.5,48.5,Pontiac Silverdome
306,2001,ATL,31,37,SF,SF,-3.0,43.5,Georgia Dome
307,2001,CAR,25,27,NO,NO,-5.0,39.5,Bank of America Stadium
308,2001,CHI,20,13,ARI,CHI,-7.0,39.5,Soldier Field
309,2001,CIN,24,14,CLE,CIN,-1.5,35.0,Paul Brown Stadium
310,2001,GB,31,23,BAL,PICK,0.0,34.0,Lambeau Field
311,2001,IND,18,23,LVR,IND,-3.5,52.0,RCA Dome
312,2001,KC,17,20,PIT,KC,-2.5,36.0,Arrowhead Stadium
313,2001,MIN,31,26,DET,MIN,-10.0,44.0,Mall of America Field
314,2001,NE,29,26,LAC,LAC,-3.0,36.0,Foxboro Stadium
315,2001,NYJ,21,17,MIA,MIA,-3.0,38.0,Giants Stadium
316,2001,SEA,34,21,DEN,DEN,-6.0,44.0,Husky Stadium
317,2001,LAR,15,14,NYG,LAR,-10.5,45.0,Edward Jones Dome
318,2001,TEN,31,28,TB,TEN,-3.0,33.0,Nissan Stadium
319,2001,DAL,9,7,WAS,DAL,-3.0,37.0,Texas Stadium
320,2001,JAX,10,13,BUF,JAX,-9.0,38.5,TIAA Bank Field
321,2001,ARI,24,16,KC,KC,-2.0,41.0,University of Phoenix Stadium
322,2001,CIN,0,24,CHI,CIN,-1.0,36.0,Paul Brown Stadium
323,2001,CLE,24,14,BAL,BAL,-7.5,33.0,FirstEnergy Stadium
324,2001,DET,24,27,TEN,TEN,-5.5,38.5,Pontiac Silverdome
325,2001,IND,17,38,NE,IND,-10.5,48.0,RCA Dome
326,2001,MIN,35,13,GB,GB,-3.0,47.5,Mall of America Field
327,2001,NO,13,20,ATL,NO,-8.0,42.0,Mercedes-Benz Superdome
328,2001,NYJ,14,34,LAR,LAR,-7.0,46.5,Giants Stadium
329,2001,LAC,27,10,DEN,DEN,-2.5,43.5,Qualcomm Stadium
330,2001,TB,10,17,PIT,TB,-5.0,33.5,Raymond James Stadium
331,2001,WAS,17,14,CAR,CAR,-3.5,36.0,FedEx Field
332,2001,NYG,9,10,PHI,NYG,-3.0,35.5,Giants Stadium
333,2001,KC,28,35,IND,IND,-3.0,47.5,Arrowhead Stadium
334,2001,BAL,18,17,JAX,BAL,-7.5,33.0,M&T Bank Stadium
335,2001,CAR,12,13,NYJ,NYJ,-2.5,39.0,Bank of America Stadium
336,2001,CHI,37,31,SF,CHI,-2.0,39.0,Soldier Field
337,2001,DAL,17,3,ARI,ARI,-3.0,38.0,Texas Stadium
338,2001,DEN,31,20,NE,DEN,-7.0,43.0,Sports Authority Field at Mile High
339,2001,DET,27,31,CIN,DET,-3.0,39.5,Pontiac Silverdome
340,2001,PHI,10,20,LVR,PHI,-1.0,39.0,Veterans Stadium
341,2001,LAC,27,24,BUF,LAC,-7.5,39.0,Qualcomm Stadium
342,2001,SEA,20,24,MIA,MIA,-2.5,36.5,Husky Stadium
343,2001,LAR,31,34,NO,LAR,-12.0,48.5,Edward Jones Dome
344,2001,TB,41,14,MIN,TB,-3.0,38.5,Raymond James Stadium
345,2001,WAS,35,21,NYG,NYG,-7.5,33.5,FedEx Field
346,2001,PIT,34,7,TEN,PIT,-3.0,36.0,Heinz Field
347,2001,ARI,7,21,PHI,PHI,-7.0,39.5,University of Phoenix Stadium
348,2001,ATL,10,24,NE,ATL,-3.0,42.5,Georgia Dome
349,2001,BUF,14,30,IND,IND,-3.0,44.5,New Era Field
350,2001,CHI,27,21,CLE,CHI,-4.5,34.0,Soldier Field
351,2001,GB,21,20,TB,GB,-5.0,37.0,Lambeau Field
352,2001,MIA,23,6,CAR,MIA,-10.0,34.5,Hard Rock Stadium
353,2001,NO,9,16,NYJ,NO,-6.5,42.5,Mercedes-Benz Superdome
354,2001,NYG,27,24,DAL,NYG,-10.5,35.5,Giants Stadium
355,2001,PIT,10,13,BAL,PIT,-2.0,33.0,Heinz Field
356,2001,LAC,20,25,KC,LAC,-5.5,41.0,Qualcomm Stadium
357,2001,SF,21,13,DET,SF,-8.5,47.0,Candlestick Park
358,2001,TEN,28,24,JAX,TEN,-3.0,37.5,Nissan Stadium
