schedule_season,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium
2005,CLE,0,41,PIT,PIT,-7,33,FirstEnergy Stadium
2005,DEN,22,3,LVR,DEN,-12.5,42.5,Sports Authority Field at Mile High
2005,HOU,20,38,JAX,JAX,-6,38,NRG Stadium
2005,KC,20,7,LAC,KC,-1,49.5,Arrowhead Stadium
2005,MIA,24,10,TEN,MIA,-5.5,43,Hard Rock Stadium
2005,SEA,28,13,IND,SEA,-7,47,CenturyLink Field
2005,LAR,20,24,SF,LAR,-9,42,Edward Jones Dome
2005,TB,27,24,ATL,TB,-3,37.5,Raymond James Stadium
2005,WAS,35,20,NYG,WAS,-3,38,FedEx Field
2005,BAL,30,23,MIN,BAL,-2.5,34,M&T Bank Stadium
2005,GB,17,24,CHI,CHI,-7,31,Lambeau Field
2005,NYJ,21,31,NE,NE,-4,37.5,Giants Stadium
2005,LVR,21,30,NYG,NYG,-7.5,44,Oakland Coliseum
2005,LAC,7,23,DEN,LAC,-7,44,Qualcomm Stadium
2005,ATL,11,44,CAR,CAR,-3.5,42,Georgia Dome
2005,CLE,20,16,BAL,BAL,-3,37,FirstEnergy Stadium
2005,DAL,10,20,LAR,DAL,-12.5,43,Texas Stadium
2005,GB,23,17,SEA,GB,-3,40.5,Lambeau Field
2005,IND,17,13,ARI,IND,-6,43.5,RCA Dome
2005,JAX,40,13,TEN,JAX,-4,38,TIAA Bank Field
2005,KC,37,3,CIN,KC,-7.5,47,Arrowhead Stadium
2005,MIN,34,10,CHI,MIN,-3,35,Mall of America Field
2005,NE,26,28,MIA,NE,-3,37,Gillette Stadium
2005,NYJ,30,26,BUF,NYJ,-1.5,37.5,Giants Stadium
2005,PHI,20,31,WAS,WAS,-7,37,Lincoln Financial Field
2005,PIT,35,21,DET,PIT,-15.5,35.5,Heinz Field
2005,SF,20,17,HOU,HOU,-1,37.5,Candlestick Park
2005,TB,27,13,NO,TB,-13,37.5,Raymond James Stadium
2006,PIT,28,17,MIA,PIT,-1.5,34.5,Heinz Field
2006,ARI,34,27,SF,ARI,-9.5,44,University of Phoenix Stadium
2006,CAR,6,20,ATL,CAR,-4.5,39,Bank of America Stadium
2006,CLE,14,19,NO,CLE,-3,36,FirstEnergy Stadium
2006,DET,6,9,SEA,SEA,-6,44,Ford Field
2006,GB,0,26,CHI,CHI,-3.5,35,Lambeau Field
2006,HOU,10,24,PHI,PHI,-6,37,NRG Stadium
2006,JAX,24,17,DAL,DAL,-2.5,36.5,TIAA Bank Field
2006,KC,10,23,CIN,CIN,-1.5,49.5,Arrowhead Stadium
2006,NE,19,17,BUF,NE,-10,41,Gillette Stadium
2006,NYG,21,26,IND,IND,-3,47.5,Giants Stadium
2006,LAR,18,10,DEN,DEN,-3.5,46,Edward Jones Dome
2006,TB,0,27,BAL,TB,-3,33,Raymond James Stadium
2006,TEN,16,23,NYJ,TEN,-2.5,35,Nissan Stadium
2006,LVR,0,27,LAC,LAC,-3,41.5,Oakland Coliseum
2006,WAS,16,19,MIN,WAS,-4,35.5,FedEx Field
2006,ATL,14,3,TB,ATL,-4.5,36,Georgia Dome
2006,BAL,28,6,LVR,BAL,-13,34,M&T Bank Stadium
2006,CHI,34,7,DET,CHI,-7,32,Soldier Field
2006,CIN,34,17,CLE,CIN,-10.5,40.5,Paul Brown Stadium
2006,DAL,27,10,WAS,DAL,-7,37,Texas Stadium
2006,DEN,9,6,KC,DEN,-11,38,Sports Authority Field at Mile High
2006,GB,27,34,NO,NO,-1,40.5,Lambeau Field
2006,IND,43,24,HOU,IND,-12.5,47,RCA Dome
2006,MIA,6,16,BUF,MIA,-6.5,37,Hard Rock Stadium
2006,MIN,16,13,CAR,MIN,-2,37.5,Mall of America Field
2006,NYJ,17,24,NE,NE,-6,38.5,Giants Stadium
2006,PHI,24,30,NYG,PHI,-3,42,Lincoln Financial Field
2006,LAC,40,7,TEN,LAC,-12,38.5,Qualcomm Stadium
2006,SF,20,13,LAR,LAR,-3,44.5,Candlestick Park
2006,SEA,21,10,ARI,SEA,-7,48,CenturyLink Field
2006,JAX,9,0,PIT,PIT,-2.5,36.5,TIAA Bank Field
2006,ARI,14,16,LAR,ARI,-5.5,45,University of Phoenix Stadium
2006,BUF,20,28,NYJ,BUF,-6,33,New Era Field
2006,CLE,14,15,BAL,BAL,-6.5,33,FirstEnergy Stadium
2006,DET,24,31,GB,DET,-6.5,41,Ford Field
2006,HOU,15,31,WAS,WAS,-3.5,37.5,NRG Stadium
2006,IND,21,14,JAX,IND,-6.5,41.5,RCA Dome
2006,MIA,13,10,TEN,MIA,-10.5,36,Hard Rock Stadium
2006,MIN,16,19,CHI,CHI,-3.5,35,Mall of America Field
2006,NE,7,17,DEN,NE,-6.5,38.5,Gillette Stadium
2006,PIT,20,28,CIN,PIT,-2,42,Heinz Field
2006,SF,24,38,PHI,PHI,-6,42.5,Candlestick Park
2006,SEA,42,30,NYG,SEA,-4,43,CenturyLink Field
2006,TB,24,26,CAR,CAR,-3,33.5,Raymond James Stadium
2006,NO,23,3,ATL,ATL,-4,45,Mercedes-Benz Superdome
2006,ATL,32,10,ARI,ATL,-7.5,42,Georgia Dome
2006,BAL,16,13,LAC,LAC,-1,33.5,M&T Bank Stadium
2006,BUF,17,12,MIN,BUF,-1,34.5,New Era Field
2006,CAR,21,18,NO,CAR,-7.5,41,Bank of America Stadium
2006,CHI,37,6,SEA,CHI,-3.5,37,Soldier Field
2006,CIN,13,38,NE,CIN,-6,46,Paul Brown Stadium
2006,HOU,17,15,MIA,MIA,-4,40,NRG Stadium
2006,KC,41,0,SF,KC,-7,39.5,Arrowhead Stadium
2006,NYJ,28,31,IND,IND,-8,46,Giants Stadium
2006,LVR,21,24,CLE,CLE,-2.5,33.5,Oakland Coliseum
2006,LAR,41,34,DET,LAR,-5,42.5,Edward Jones Dome
2006,TEN,14,45,DAL,DAL,-9.5,37,Nissan Stadium
2006,WAS,36,30,JAX,JAX,-3,34,FedEx Field
2006,PHI,31,9,GB,PHI,-11.5,49.5,Lincoln Financial Field
2006,ARI,20,23,KC,KC,-3.5,40,University of Phoenix Stadium
2006,CAR,20,12,CLE,CAR,-7.5,38,Bank of America Stadium
2006,CHI,40,7,BUF,CHI,-9.5,34.5,Soldier Field
2006,GB,20,23,LAR,LAR,-2.5,46.5,Lambeau Field
2006,IND,14,13,TEN,IND,-18,47.5,RCA Dome
2006,JAX,41,0,NYJ,JAX,-7,38,TIAA Bank Field
2006,MIN,26,17,DET,MIN,-6,41,Mall of America Field
2006,NE,20,10,MIA,NE,-9.5,36.5,Gillette Stadium
2006,NO,24,21,TB,NO,-7,35,Mercedes-Benz Superdome
2006,NYG,19,3,WAS,NYG,-5.5,45.5,Giants Stadium
2006,PHI,38,24,DAL,PHI,-2,43,Lincoln Financial Field
2006,LAC,23,13,PIT,LAC,-3,37.5,Qualcomm Stadium
2006,SF,34,20,LVR,SF,-3.5,39.5,Candlestick Park
2006,DEN,13,3,BAL,DEN,-5,33.5,Sports Authority Field at Mile High
2006,ATL,14,27,NYG,ATL,-3,41.5,Georgia Dome
2006,BAL,21,23,CAR,BAL,-3,33,M&T Bank Stadium
2006,DAL,34,6,HOU,DAL,-13,44,Texas Stadium
2006,DEN,13,3,LVR,DEN,-16,37,Sports Authority Field at Mile High
2006,DET,20,17,BUF,BUF,-1,40.5,Ford Field
2006,NO,27,24,PHI,PHI,-3,47,Mercedes-Benz Superdome
2006,NYJ,20,17,MIA,NYJ,-2.5,36.5,Giants Stadium
2006,PIT,45,7,KC,PIT,-6.5,36.5,Heinz Field
2006,SF,19,48,LAC,LAC,-10,42.5,Candlestick Park
2006,LAR,28,30,SEA,SEA,-3,45,Edward Jones Dome
2006,TB,14,13,CIN,CIN,-5,44.5,Raymond James Stadium
2006,WAS,22,25,TEN,WAS,-12,39.5,FedEx Field
2006,ARI,23,24,CHI,CHI,-13,40.5,University of Phoenix Stadium
2006,ATL,41,38,PIT,PIT,-3,39,Georgia Dome
2006,BUF,6,28,NE,NE,-5.5,37,New Era Field
2006,CIN,17,14,CAR,CIN,-3,44.5,Paul Brown Stadium
2006,CLE,7,17,DEN,DEN,-4.5,31,FirstEnergy Stadium
2006,HOU,27,7,JAX,JAX,-8,39.5,NRG Stadium
2006,IND,36,22,WAS,IND,-8.5,47,RCA Dome
2006,KC,30,27,LAC,LAC,-5.5,39,Arrowhead Stadium
2006,MIA,24,34,GB,MIA,-5.5,40,Hard Rock Stadium
2006,NYJ,31,24,DET,NYJ,-3.5,43.5,Giants Stadium
2006,LVR,22,9,ARI,ARI,-3,40,Oakland Coliseum
2006,SEA,13,31,MIN,SEA,-7,40.5,CenturyLink Field
2006,TB,23,21,PHI,PHI,-6,43,Raymond James Stadium
2006,DAL,22,36,NYG,DAL,-3,43.5,Texas Stadium
2006,CAR,14,35,DAL,CAR,-5.5,40.5,Bank of America Stadium
2006,CHI,41,10,SF,CHI,-16.5,42,Soldier Field
2006,CIN,27,29,ATL,CIN,-4.5,46.5,Paul Brown Stadium
2006,CLE,20,13,NYJ,CLE,-1.5,37.5,FirstEnergy Stadium
2006,DEN,31,34,IND,DEN,-3,39.5,Sports Authority Field at Mile High
2006,GB,31,14,ARI,GB,-4,45.5,Lambeau Field
2006,KC,35,28,SEA,KC,-5,37,Arrowhead Stadium
2006,NO,22,35,BAL,NO,-2,37,Mercedes-Benz Superdome
2006,NYG,17,3,TB,NYG,-9.5,36,Giants Stadium
2006,LVR,20,13,PIT,PIT,-9,38.5,Oakland Coliseum
2006,PHI,6,13,JAX,PHI,-8,39,Lincoln Financial Field
2006,LAC,38,24,LAR,LAC,-9,46,Qualcomm Stadium
2006,TEN,28,22,HOU,TEN,-3,42,Nissan Stadium
2006,MIN,7,31,NE,NE,-2.5,39.5,Mall of America Field
2006,BAL,26,20,CIN,BAL,-3,41,M&T Bank Stadium
2006,BUF,24,10,GB,BUF,-3,41,New Era Field
2006,CHI,13,31,MIA,CHI,-13.5,37.5,Soldier Field
2006,DET,30,14,ATL,DET,-5,47,Ford Field
2006,JAX,37,7,TEN,JAX,-9.5,37,TIAA Bank Field
2006,NE,20,27,IND,NE,-2.5,47.5,Gillette Stadium
2006,NYG,14,10,HOU,NYG,-13,43.5,Giants Stadium
2006,PIT,20,31,DEN,PIT,-2.5,36.5,Heinz Field
2006,LAC,32,25,CLE,LAC,-13.5,42,Qualcomm Stadium
2006,SF,9,3,MIN,MIN,-4,43,Candlestick Park
2006,LAR,17,31,KC,LAR,-3,48.5,Edward Jones Dome
2006,TB,14,31,NO,TB,-1.5,37,Raymond James Stadium
2006,WAS,22,19,DAL,DAL,-3,40.5,FedEx Field
2006,SEA,16,0,LVR,SEA,-7.5,36,CenturyLink Field
2006,ARI,10,27,DAL,DAL,-6.5,43.5,University of Phoenix Stadium
2006,ATL,13,17,CLE,ATL,-7.5,41.5,Georgia Dome
2006,CIN,41,49,LAC,LAC,-1.5,48,Paul Brown Stadium
2006,DET,13,19,SF,DET,-6,46.5,Ford Field
2006,IND,17,16,BUF,IND,-12.5,45,RCA Dome
2006,JAX,10,13,HOU,JAX,-10.5,37.5,TIAA Bank Field
2006,MIA,13,10,KC,MIA,-2,40.5,Hard Rock Stadium
2006,MIN,17,23,GB,MIN,-5,40.5,Mall of America Field
2006,NE,14,17,NYJ,NE,-10.5,38,Gillette Stadium
2006,NYG,20,38,CHI,NYG,-1,37.5,Giants Stadium
2006,LVR,13,17,DEN,DEN,-8,33.5,Oakland Coliseum
2006,PHI,27,3,WAS,PHI,-8,41.5,Lincoln Financial Field
2006,PIT,38,31,NO,PIT,-6.5,45.5,Heinz Field
2006,SEA,24,22,LAR,SEA,-3,43.5,CenturyLink Field
2006,TEN,26,27,BAL,BAL,-7.5,38,Nissan Stadium
2006,CAR,24,10,TB,CAR,-10,37,Bank of America Stadium
2006,ARI,17,10,DET,ARI,-2.5,45.5,University of Phoenix Stadium
2006,BAL,24,10,ATL,BAL,-3.5,41.5,M&T Bank Stadium
2006,CAR,15,0,LAR,CAR,-6.5,44.5,Bank of America Stadium
2006,CLE,20,24,PIT,PIT,-4,36,FirstEnergy Stadium
2006,DAL,21,14,IND,IND,-1,49,Texas Stadium
2006,DEN,27,35,LAC,DEN,-2.5,42.5,Sports Authority Field at Mile High
2006,GB,0,35,NE,NE,-6,46,Lambeau Field
2006,HOU,21,24,BUF,HOU,-2.5,36.5,NRG Stadium
2006,KC,17,13,LVR,KC,-9,36.5,Arrowhead Stadium
2006,MIA,24,20,MIN,MIA,-3,33.5,Hard Rock Stadium
2006,NO,16,31,CIN,NO,-3,52.5,Mercedes-Benz Superdome
2006,NYJ,0,10,CHI,CHI,-5.5,40.5,Giants Stadium
2006,PHI,13,31,TEN,PHI,-13,43.5,Lincoln Financial Field
2006,SF,20,14,SEA,SEA,-3,43.5,Candlestick Park
2006,TB,20,17,WAS,TB,-3,34,Raymond James Stadium
2006,JAX,26,10,NYG,JAX,-3.5,38.5,TIAA Bank Field
2006,DAL,38,10,TB,DAL,-11,39,Texas Stadium
2006,DET,10,27,MIA,MIA,-2.5,40.5,Ford Field
2006,KC,19,10,DEN,KC,-1,39,Arrowhead Stadium
2006,ATL,13,31,NO,ATL,-3,48,Georgia Dome
2006,BAL,27,0,PIT,BAL,-3,40.5,M&T Bank Stadium
2006,BUF,27,24,JAX,JAX,-3,35,New Era Field
2006,CLE,0,30,CIN,CIN,-3,44,FirstEnergy Stadium
2006,IND,45,21,PHI,IND,-9.5,45,RCA Dome
2006,MIN,31,26,ARI,MIN,-6,39,Mall of America Field
2006,NE,17,13,CHI,NE,-3.5,38,Gillette Stadium
2006,NYJ,26,11,HOU,NYJ,-5.5,40,Giants Stadium
2006,LAC,21,14,LVR,LAC,-13,43,Qualcomm Stadium
2006,LAR,20,17,SF,LAR,-4.5,45,Edward Jones Dome
2006,TEN,24,21,NYG,NYG,-3.5,45,Nissan Stadium
2006,WAS,17,13,CAR,CAR,-6,36,FedEx Field
2006,SEA,34,24,GB,SEA,-10,42.5,CenturyLink Field
2006,CIN,13,7,BAL,CIN,-2.5,43.5,Paul Brown Stadium
2006,BUF,21,24,LAC,LAC,-5.5,42.5,New Era Field
2006,CHI,23,13,MIN,CHI,-9,34.5,Soldier Field
2006,CLE,31,28,KC,KC,-5,35.5,FirstEnergy Stadium
2006,DEN,20,23,SEA,DEN,-4,40.5,Sports Authority Field at Mile High
2006,GB,10,38,NYJ,PICK,0,42.5,Lambeau Field
2006,MIA,10,24,JAX,PICK,0,35.5,Hard Rock Stadium
2006,NE,28,21,DET,NE,-13.5,41.5,Gillette Stadium
2006,NO,34,10,SF,NO,-7,45.5,Mercedes-Benz Superdome
2006,NYG,20,23,DAL,DAL,-3.5,44,Giants Stadium
2006,LVR,14,23,HOU,LVR,-3.5,35.5,Oakland Coliseum
2006,PIT,20,3,TB,PIT,-7,41,Heinz Field
2006,LAR,20,34,ARI,LAR,-6.5,47,Edward Jones Dome
2006,TEN,20,17,IND,IND,-7.5,46.5,Nissan Stadium
2006,WAS,14,24,ATL,WAS,-1.5,38.5,FedEx Field
2006,PHI,27,24,CAR,CAR,-3,37.5,Lincoln Financial Field
2006,PIT,27,7,CLE,PIT,-7.5,34.5,Heinz Field
2006,ARI,27,21,SEA,SEA,-3.5,45,University of Phoenix Stadium
2006,CAR,13,27,NYG,NYG,-2.5,39,Bank of America Stadium
2006,CIN,27,10,LVR,CIN,-10.5,39.5,Paul Brown Stadium
2006,DAL,17,42,NO,DAL,-6.5,48,Texas Stadium
2006,DET,20,30,MIN,DET,-1,40,Ford Field
2006,HOU,20,26,TEN,HOU,-1.5,42,NRG Stadium
2006,JAX,44,17,IND,IND,-1,44,TIAA Bank Field
2006,KC,10,20,BAL,KC,-3,37.5,Arrowhead Stadium
2006,MIA,21,0,NE,NE,-3,37,Hard Rock Stadium
2006,NYJ,13,31,BUF,NYJ,-3.5,37.5,Giants Stadium
2006,LAC,48,20,DEN,LAC,-7,41,Qualcomm Stadium
2006,SF,19,30,GB,SF,-4,43.5,Candlestick Park
2006,TB,6,17,ATL,ATL,-3,38,Raymond James Stadium
2006,WAS,19,21,PHI,PHI,-2,40.5,FedEx Field
2006,LAR,27,42,CHI,CHI,-6.5,41.5,Edward Jones Dome
2006,SEA,14,24,SF,SEA,-10,38,CenturyLink Field
2006,ATL,28,38,DAL,DAL,-3.5,44.5,Georgia Dome
2006,ARI,20,37,DEN,DEN,-2.5,44,University of Phoenix Stadium
2006,BAL,27,17,CLE,BAL,-12,34.5,M&T Bank Stadium
2006,BUF,21,0,MIA,BUF,-1,34.5,New Era Field
2006,CAR,3,37,PIT,PIT,-2.5,39,Bank of America Stadium
2006,CHI,34,31,TB,CHI,-13.5,35,Soldier Field
2006,GB,17,9,DET,GB,-6,45,Lambeau Field
2006,MIN,13,26,NYJ,MIN,-3,40.5,Mall of America Field
2006,NE,40,7,HOU,NE,-12.5,37.5,Gillette Stadium
2006,NO,10,16,WAS,NO,-9.5,47,Mercedes-Benz Superdome
2006,NYG,22,36,PHI,NYG,-6,45,Giants Stadium
2006,LVR,0,20,LAR,LVR,-2,39.5,Oakland Coliseum
2006,LAC,20,9,KC,LAC,-9,47,Qualcomm Stadium
2006,TEN,24,17,JAX,JAX,-3.5,41,Nissan Stadium
2006,IND,34,16,CIN,IND,-3.5,55,RCA Dome
2006,GB,9,7,MIN,GB,-4,38.5,Lambeau Field
2006,LVR,9,20,KC,KC,-7,35.5,Oakland Coliseum
2006,ATL,3,10,CAR,ATL,-6,41,Georgia Dome
2006,BUF,29,30,TEN,BUF,-5.5,38,New Era Field
2006,CLE,7,22,TB,CLE,-3,37.5,FirstEnergy Stadium
2006,DEN,24,23,CIN,DEN,-3,44.5,Sports Authority Field at Mile High
2006,DET,21,26,CHI,CHI,-6,41.5,Ford Field
2006,HOU,27,24,IND,IND,-9.5,47,NRG Stadium
2006,JAX,21,24,NE,JAX,-3,37,TIAA Bank Field
2006,NYG,7,30,NO,NYG,-3,47.5,Giants Stadium
2006,PIT,7,31,BAL,PIT,-4,37,Heinz Field
2006,SF,20,26,ARI,SF,-4,45,Candlestick Park
2006,SEA,17,20,LAC,LAC,-4.5,45,CenturyLink Field
2006,LAR,37,31,WAS,LAR,-2,43,Edward Jones Dome
2006,DAL,7,23,PHI,DAL,-7,48.5,Texas Stadium
2006,MIA,10,13,NYJ,MIA,-3,36.5,Hard Rock Stadium
2006,WAS,28,34,NYG,NYG,-2,43,FedEx Field
2006,BAL,19,7,BUF,BAL,-9,37.5,M&T Bank Stadium
2006,CHI,7,26,GB,CHI,-2.5,37,Soldier Field
2006,CIN,17,23,PIT,CIN,-6,44.5,Paul Brown Stadium
2006,DAL,31,39,DET,DAL,-14,46,Texas Stadium
2006,DEN,23,26,SF,DEN,-10,39,Sports Authority Field at Mile High
2006,HOU,14,6,CLE,HOU,-6,37.5,NRG Stadium
2006,IND,27,22,MIA,IND,-9,43.5,RCA Dome
2006,KC,35,30,JAX,KC,-2.5,37,Arrowhead Stadium
2006,MIN,21,41,LAR,LAR,-2.5,44,Mall of America Field
2006,NO,21,31,CAR,CAR,-2,38.5,Mercedes-Benz Superdome
2006,NYJ,23,3,LVR,NYJ,-10.5,34.5,Giants Stadium
2006,PHI,24,17,ATL,PHI,-8.5,43,Lincoln Financial Field
2006,LAC,27,20,ARI,LAC,-14,44,Qualcomm Stadium
2006,TB,7,23,SEA,TB,-3,38,Raymond James Stadium
2006,TEN,23,40,NE,TEN,-3,41.5,Nissan Stadium
2007,IND,41,10,NO,IND,-5.5,53.5,RCA Dome
2007,BUF,14,15,DEN,DEN,-3,37,New Era Field
2007,CLE,7,34,PIT,PIT,-4.5,36.5,FirstEnergy Stadium
2007,DAL,45,35,NYG,DAL,-6.5,44.5,Texas Stadium
2007,GB,16,13,PHI,PHI,-3,42.5,Lambeau Field
2007,HOU,20,3,KC,HOU,-3,38,NRG Stadium
2007,JAX,10,13,TEN,JAX,-7,38,TIAA Bank Field
2007,MIN,24,3,ATL,MIN,-3,35.5,Mall of America Field
2007,NYJ,14,38,NE,NE,-6.5,41,Giants Stadium
2007,LVR,21,36,DET,LVR,-2.5,39.5,Oakland Coliseum
2007,LAC,14,3,CHI,LAC,-6,42.5,Qualcomm Stadium
2007,SEA,20,6,TB,SEA,-6,41,CenturyLink Field
2007,LAR,13,27,CAR,LAR,-1,43,Edward Jones Dome
2007,WAS,16,13,MIA,WAS,-3,34.5,FedEx Field
2007,CIN,27,20,BAL,CIN,-2.5,40,Paul Brown Stadium
2007,SF,20,17,ARI,SF,-3,46.5,Candlestick Park
2007,ARI,23,20,SEA,SEA,-2.5,42.5,University of Phoenix Stadium
2007,BAL,20,13,NYJ,BAL,-10,33,M&T Bank Stadium
2007,CAR,21,34,HOU,CAR,-6.5,38.5,Bank of America Stadium
2007,CHI,20,10,KC,CHI,-12,34.5,Soldier Field
2007,CLE,51,45,CIN,CIN,-7,41.5,FirstEnergy Stadium
2007,DEN,23,20,LVR,DEN,-10,37,Sports Authority Field at Mile High
2007,DET,20,17,MIN,DET,-3,42.5,Ford Field
2007,JAX,13,7,ATL,JAX,-10,34.5,TIAA Bank Field
2007,MIA,20,37,DAL,DAL,-3.5,40.5,Hard Rock Stadium
2007,NE,38,14,LAC,NE,-3.5,46,Gillette Stadium
2007,NYG,13,35,GB,NYG,-2.5,39,Giants Stadium
2007,PIT,26,3,BUF,PIT,-10,39,Heinz Field
2007,LAR,16,17,SF,LAR,-3,44,Edward Jones Dome
2007,TB,31,14,NO,NO,-4,41.5,Raymond James Stadium
2007,TEN,20,22,IND,IND,-7,46,Nissan Stadium
2007,PHI,12,20,WAS,PHI,-7,38.5,Lincoln Financial Field
2007,ATL,20,27,CAR,CAR,-4,38.5,Georgia Dome
2007,BAL,26,23,ARI,BAL,-7,35.5,M&T Bank Stadium
2007,CHI,10,34,DAL,CHI,-3,41.5,Soldier Field
2007,DEN,14,23,JAX,DEN,-3,36,Sports Authority Field at Mile High
2007,GB,31,24,LAC,LAC,-5.5,42.5,Lambeau Field
2007,HOU,24,30,IND,IND,-6.5,46.5,NRG Stadium
2007,KC,13,10,MIN,KC,-3,34,Arrowhead Stadium
2007,NE,38,7,BUF,NE,-16.5,41,Gillette Stadium
2007,NYJ,31,28,MIA,NYJ,-3,36.5,Giants Stadium
2007,LVR,26,24,CLE,LVR,-3,41.5,Oakland Coliseum
2007,PHI,56,21,DET,PHI,-5,44,Lincoln Financial Field
2007,PIT,37,16,SF,PIT,-9.5,38,Heinz Field
2007,SEA,24,21,CIN,SEA,-3,49.5,CenturyLink Field
2007,TB,24,3,LAR,TB,-3.5,38.5,Raymond James Stadium
2007,WAS,17,24,NYG,WAS,-3.5,42.5,FedEx Field
2007,NO,14,31,TEN,NO,-4.5,46.5,Mercedes-Benz Superdome
2007,ARI,21,14,PIT,PIT,-5,42.5,University of Phoenix Stadium
2007,ATL,26,16,HOU,HOU,-2.5,39.5,Georgia Dome
2007,BUF,17,14,NYJ,NYJ,-3,37,New Era Field
2007,CAR,7,20,TB,CAR,-3,39.5,Bank of America Stadium
2007,CLE,27,13,BAL,BAL,-4.5,40,FirstEnergy Stadium
2007,DAL,35,7,LAR,DAL,-13,47,Texas Stadium
2007,DET,37,27,CHI,CHI,-2.5,46,Ford Field
2007,IND,38,20,DEN,IND,-10,46.5,RCA Dome
2007,MIA,17,35,LVR,MIA,-3.5,40,Hard Rock Stadium
2007,MIN,16,23,GB,GB,-1,38,Mall of America Field
2007,NYG,16,3,PHI,PHI,-2.5,47,Giants Stadium
2007,LAC,16,30,KC,LAC,-12,38.5,Qualcomm Stadium
2007,SF,3,23,SEA,SEA,-1,40.5,Candlestick Park
2007,CIN,13,34,NE,NE,-7.5,54,Paul Brown Stadium
2007,DEN,3,41,LAC,LAC,-1,43.5,Sports Authority Field at Mile High
2007,GB,20,27,CHI,GB,-3.5,40.5,Lambeau Field
2007,HOU,22,19,MIA,HOU,-5.5,43.5,NRG Stadium
2007,IND,33,14,TB,IND,-9,45,RCA Dome
2007,KC,7,17,JAX,JAX,-2,35,Arrowhead Stadium
2007,NE,34,17,CLE,NE,-15.5,48,Gillette Stadium
2007,NO,13,16,CAR,NO,-4,44,Mercedes-Benz Superdome
2007,NYG,35,24,NYJ,NYG,-4,40.5,Giants Stadium
2007,PIT,21,0,SEA,PIT,-5,41.5,Heinz Field
2007,SF,7,9,BAL,BAL,-3,34.5,Candlestick Park
2007,LAR,31,34,ARI,ARI,-3.5,41,Edward Jones Dome
2007,TEN,20,13,ATL,TEN,-7.5,41,Nissan Stadium
2007,WAS,34,3,DET,WAS,-4,44.5,FedEx Field
2007,BUF,24,25,DAL,DAL,-11,45,New Era Field
2007,ARI,10,25,CAR,ARI,-6,38.5,University of Phoenix Stadium
2007,BAL,22,3,LAR,BAL,-9,36.5,M&T Bank Stadium
2007,CHI,31,34,MIN,CHI,-4.5,35.5,Soldier Field
2007,CLE,41,31,MIA,CLE,-4,45,FirstEnergy Stadium
2007,DAL,27,48,NE,NE,-5,53,Texas Stadium
2007,GB,17,14,WAS,GB,-3,40.5,Lambeau Field
2007,JAX,37,17,HOU,JAX,-7,37.5,TIAA Bank Field
2007,KC,27,20,CIN,CIN,-2.5,44,Arrowhead Stadium
2007,NYJ,9,16,PHI,PHI,-4.5,43.5,Giants Stadium
2007,LAC,28,14,LVR,LAC,-9.5,44,Qualcomm Stadium
2007,SEA,17,28,NO,SEA,-6.5,43,CenturyLink Field
2007,TB,13,10,TEN,TB,-2.5,37,Raymond James Stadium
2007,ATL,10,31,NYG,NYG,-5.5,44,Georgia Dome
2007,BUF,19,14,BAL,BAL,-3,33.5,New Era Field
2007,CIN,38,31,NYJ,CIN,-6,48.5,Paul Brown Stadium
2007,DAL,24,14,MIN,DAL,-9.5,46.5,Texas Stadium
2007,DEN,31,28,PIT,PIT,-4.5,38.5,Sports Authority Field at Mile High
2007,DET,23,16,TB,DET,-2.5,44,Ford Field
2007,HOU,36,38,TEN,HOU,-2,38,NRG Stadium
2007,MIA,28,49,NE,NE,-15.5,49.5,Hard Rock Stadium
2007,NO,22,16,ATL,NO,-7.5,42,Mercedes-Benz Superdome
2007,NYG,33,15,SF,NYG,-9.5,39,Giants Stadium
2007,LVR,10,12,KC,LVR,-1.5,38,Oakland Coliseum
2007,PHI,16,19,CHI,PHI,-5.5,43,Lincoln Financial Field
2007,SEA,33,6,LAR,SEA,-7.5,39.5,CenturyLink Field
2007,WAS,21,19,ARI,WAS,-8,36,FedEx Field
2007,JAX,7,29,IND,IND,-3,45.5,TIAA Bank Field
2007,CAR,7,31,IND,IND,-6.5,44,Bank of America Stadium
2007,CHI,7,16,DET,CHI,-6,45.5,Soldier Field
2007,CIN,13,24,PIT,PIT,-4,48.5,Paul Brown Stadium
2007,MIN,16,23,PHI,PHI,-1,37.5,Mall of America Field
2007,NE,52,7,WAS,NE,-14.5,46.5,Gillette Stadium
2007,NYJ,3,13,BUF,NYJ,-3,38.5,Giants Stadium
2007,LAC,35,10,HOU,LAC,-10,45.5,Qualcomm Stadium
2007,SF,10,31,NO,NO,-1.5,40,Candlestick Park
2007,LAR,20,27,CLE,CLE,-3,46.5,Edward Jones Dome
2007,TB,23,24,JAX,TB,-3.5,32,Raymond James Stadium
2007,TEN,13,9,LVR,TEN,-7,39,Nissan Stadium
2007,DEN,13,19,GB,DEN,-3,43.5,Sports Authority Field at Mile High
2007,ATL,20,16,SF,ATL,-3.5,37,Georgia Dome
2007,BUF,33,21,CIN,CIN,-1,44,New Era Field
2007,CLE,33,30,SEA,CLE,-1.5,47,FirstEnergy Stadium
2007,DET,44,7,DEN,DET,-3,46.5,Ford Field
2007,IND,20,24,NE,NE,-5,56.5,RCA Dome
